TIME,,MILLIS,EULERX,EULERY,EULERZ,latitude (degrees),longitude (degrees),ALT,COURSE,SPEED,NUM SATS,VEL DIFF,TEMP,HUMIDITY,ATM DIFF,PRESSURE,altitude (meters),TEMP
3525000,,23308926,303.75,-33.125,-38.625,39.849266,-74.550423,43,149.57,0.01,10,0.02,66.532,49.1643,-4.3996,1,19.5,25.06
3525200,,23310898,303.75,-33.125,-38.625,39.849266,-74.550423,43,149.57,0.01,10,0.02,66.5127,49.172,-4.3996,1,19.56,25.06
3525400,,23312865,303.75,-33.125,-38.625,39.849266,-74.550423,43,149.57,0.01,10,0.02,66.5127,49.1643,-4.3996,1,19.56,25.06
3525600,,23314840,303.75,-33.125,-38.625,39.849266,-74.550423,43,149.57,0.01,10,0,66.5127,49.1567,-4.3996,1,19.69,25.06
3525800,,23316806,303.75,-33.125,-38.625,39.849266,-74.550423,43,149.57,0.01,10,0,66.5127,49.1567,-4.3996,1,19.5,25.06
3530000,,23318785,303.75,-33.125,-38.625,39.849266,-74.550423,43,149.57,0.01,10,0,66.532,49.1567,-4.3996,1,19.69,25.06
3530200,,23320752,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.1491,-4.3996,1,19.94,25.06
3530400,,23322718,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.1414,-4.3996,1,19.69,25.06
3530600,,23324697,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.1338,-4.3996,1,19.69,25.06
3530800,,23326665,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.1262,-4.3996,1,19.81,25.06
3531000,,23328631,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.1186,-4.3996,1,19.81,25.06
3531200,,23330603,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.1033,-4.3996,1,19.94,25.06
3531400,,23332579,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.0957,-4.3996,1,19.81,25.06
3531600,,23334547,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.088,-4.3996,1,19.88,25.06
3531600,,23336518,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.088,-4.3996,1,19.81,25.06
3531600,,23338484,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.0804,-4.3996,1,19.81,25.06
3532000,,23340462,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.0728,-4.3996,1,19.63,25.06
3532000,,23342428,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.0652,-4.3996,1,19.56,25.06
3532000,,23344404,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.0652,-4.3996,1,19.69,25.06
3532000,,23346372,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.0575,-4.3996,1,19.69,25.06
3532000,,23348338,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.5127,49.0499,-4.3996,1,19.75,25.06
3532000,,23350308,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.0499,-4.3996,1,19.5,25.06
3532000,,23352286,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.0423,-4.3996,1,19.63,25.06
3533500,,23354254,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.027,-4.3996,1,19.56,25.06
3533500,,23356225,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4741,49.0194,-4.3996,1,19.5,25.06
3533500,,23358191,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4934,49.0117,-4.3996,1,19.88,25.06
3534100,,23360169,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.02,10,0,66.4934,49.0117,-4.3996,1,19.81,25.06
3534300,,23362142,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0,10,0,66.4934,49.0117,-4.3996,1,19.69,25.06
3534500,,23364108,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.02,10,0,66.4741,49.0041,-4.3996,1,19.94,25
3534700,,23366084,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4741,49.0117,-4.3996,1,19.75,25.06
3534900,,23368053,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0,10,0,66.4934,49.0194,-4.3996,1,19.69,25.06
3535100,,23370019,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4741,49.0194,-4.3996,1,19.38,25.06
3535300,,23371997,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4741,49.0194,-4.3996,1,19.63,25.06
3535500,,23373967,303.75,-33.125,-38.625,39.849266,-74.550415,43.099998,149.57,0.01,10,0.02,66.4741,49.027,-4.3996,1,19.38,25.06
3535700,,23375935,303.75,-33.125,-38.625,39.849266,-74.550415,43.099998,149.57,0.01,10,0.02,66.4741,49.027,-4.3996,1,19.38,25.06
3535900,,23377901,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4741,49.027,-4.3996,1,19.63,25.06
3540100,,23379879,303.75,-33.125,-38.625,39.849266,-74.550415,43,149.57,0.01,10,0,66.4741,49.027,-4.3996,1,19.56,25.06
3540300,,23381850,303.75,-33.125,-38.625,39.849266,-74.550415,43.099998,149.57,0.01,10,0.02,66.4547,49.0346,-4.3996,1,19.38,25.06
3540500,,23383818,303.75,-33.125,-38.625,39.849266,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0346,-4.3996,1,19.56,25.06
3540700,,23385784,303.75,-33.125,-38.625,39.849266,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0499,-4.3996,1,19.38,25.06
3540900,,23387755,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0.02,66.4741,49.0499,-4.3996,1,19.69,25
3541100,,23389731,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0.02,66.4741,49.0499,-4.3996,1,19.81,25
3541300,,23391700,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4934,49.0652,-4.3996,1,19.5,25.06
3541500,,23393671,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0652,-4.3996,1,19.81,25
3541700,,23395640,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0728,-4.3996,1,19.75,25.06
3541900,,23397608,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0728,-4.3996,1,19.88,25
3541900,,23399587,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4741,49.0804,-4.3996,1,19.5,25.06
3542100,,23401556,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0804,-4.3996,1,19.5,25.06
3542100,,23403525,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4355,49.0804,-4.3996,1,19.38,25
3542500,,23405494,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4741,49.088,-4.3996,1,19.69,25
3542500,,23407471,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0804,-4.3996,1,19.25,25.06
3542900,,23409438,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0728,-4.3996,1,19.69,25
3542900,,23411404,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4355,49.0652,-4.3996,1,19.38,25.06
3542900,,23413377,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4355,49.0575,-4.3996,1,19.75,25
3542900,,23415354,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4355,49.0499,-4.3996,1,19.81,25
3542900,,23417321,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0346,-4.3996,1,19.75,25
3544000,,23419292,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4355,49.027,-4.3996,1,19.69,25
3544000,,23421258,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0194,-4.3996,1,19.63,25
3544000,,23423236,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4355,49.0194,-4.3996,1,19.38,25
3544000,,23425208,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0194,-4.3996,1,19.5,25
3544000,,23427175,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4161,49.0194,-4.3996,1,19.5,25
3545000,,23429141,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0346,-4.3996,1,19.88,25
3545000,,23431121,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4547,49.0499,-4.3996,1,19.81,25
3545400,,23433088,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.02,10,0,66.4355,49.0652,-4.3996,1,19.88,25
3545600,,23435062,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.01,10,0,66.4161,49.0804,-4.3996,1,19.38,25
3545800,,23437031,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.02,10,0,66.4161,49.1033,-4.3996,1,19.81,25
3550000,,23438997,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,10,0,66.4355,49.1186,-4.3996,1,19.63,25
3550200,,23440971,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4355,49.1262,-4.3996,1,19.81,25
3550400,,23442938,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4355,49.1414,-4.3996,1,19.69,25
3550600,,23444916,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4355,49.1567,-4.3996,1,19.69,25
3550800,,23446883,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4161,49.172,-4.3996,1,19.69,25
3551000,,23448849,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4355,49.1872,-4.3996,1,19.69,25
3551200,,23450822,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4161,49.2025,-4.3996,1,19.81,25
3551400,,23452798,303.75,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4355,49.2254,-4.3996,1,19.81,25
3551600,,23454764,303.8125,-33.125,-38.625,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4355,49.2406,-4.3996,1,19.81,25
3551800,,23456734,303.625,-33.125,-38.75,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4161,49.2635,-4.3996,1,19.63,25
3552000,,23458710,303.625,-33.125,-38.75,39.849262,-74.550415,43.099998,149.57,0.03,9,0,66.4161,49.2711,-4.3996,1,19.94,25
3552200,,23460674,303.625,-33.125,-38.75,39.849262,-74.550415,43,149.57,0.03,9,-0.02,66.3968,49.2788,-4.3996,1,19.88,25
3552400,,23462645,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,-0.02,66.4355,49.2711,-4.3996,1,19.75,25
3552600,,23464621,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,-0.02,66.3968,49.2711,-4.3996,1,20,25
3552600,,23466596,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,-0.02,66.4161,49.2788,-4.3996,1,19.63,25
3552800,,23468563,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,-0.02,66.4161,49.2864,-4.3996,1,19.94,25
3552800,,23470530,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.294,-4.3996,1,20.25,25
3553200,,23472505,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3093,-4.3996,1,20.06,25
3553200,,23474473,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3169,-4.3996,1,20.19,25
3553200,,23476444,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.4161,49.3169,-4.3996,1,20.06,25
3553200,,23478421,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3246,-4.3996,1,20,25
3553200,,23480387,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.4161,49.3246,-4.3996,1,20,25
3553200,,23482357,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3246,-4.3996,1,20.25,25
3554500,,23484324,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.4161,49.3246,-4.3996,1,19.81,25
3554500,,23486303,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3246,-4.3996,1,20,25
3554500,,23488274,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3169,-4.3996,1,20.06,25
3554500,,23490240,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3169,-4.3996,1,20.06,25
3554500,,23492217,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.03,9,0,66.3968,49.3017,-4.3996,1,20.44,25
3555500,,23494190,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0,9,0,66.3968,49.294,-4.3996,1,20,25
3555500,,23496157,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0,9,0,66.3775,49.2864,-4.3996,1,19.94,25
3555900,,23498130,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.02,9,0,66.3968,49.2788,-4.3996,1,20.06,25
3560100,,23500097,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.01,9,0,66.3582,49.2711,-4.3996,1,20.19,25
3560300,,23502064,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.02,9,0,66.3775,49.2711,-4.3996,1,19.94,25
3560500,,23504044,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0,9,0,66.3968,49.2711,-4.3996,1,20.06,25
3560700,,23506012,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0,9,0,66.3775,49.2788,-4.3996,1,20.06,25
3560900,,23507983,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.01,9,0,66.3775,49.2788,-4.3996,1,20.31,25
3561100,,23509949,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.01,9,0,66.3775,49.2864,-4.3996,1,20.38,25
3561300,,23511927,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.01,9,0,66.3968,49.294,-4.3996,1,20.38,25
3561500,,23513897,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.01,9,0,66.3968,49.294,-4.3996,1,20.63,25
3561700,,23515865,303.625,-33.125,-38.75,39.849258,-74.550415,43,149.57,0.01,9,0,66.3775,49.294,-4.3996,1,20.38,25
3561900,,23517832,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0.02,66.3775,49.3017,-4.3996,1,20.69,25
3562100,,23519801,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0.02,66.3582,49.3093,-4.3996,1,20.44,25
3562300,,23521779,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0.02,66.3775,49.3093,-4.3996,1,20.31,25
3562500,,23523745,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0.02,66.3775,49.3093,-4.3996,1,20.81,25
3562700,,23525722,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0.02,66.3582,49.3169,-4.3996,1,20.44,25
3562900,,23527691,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3775,49.3169,-4.3996,1,20.56,25
3563100,,23529659,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3582,49.3169,-4.3996,1,20.44,25
3563300,,23531635,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3775,49.3169,-4.3996,1,20.63,25
3563500,,23533597,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3582,49.3169,-4.3996,1,20.56,25
3563700,,23535572,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3582,49.3169,-4.3996,1,20.69,25
3563700,,23537548,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3582,49.3169,-4.3996,1,20.56,25
3563900,,23539517,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3775,49.3093,-4.3996,1,20.63,25
3563900,,23541482,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3389,49.3246,-4.3996,1,20.31,25
3563900,,23543457,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3582,49.3246,-4.3996,1,21,25
3563900,,23545428,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3775,49.3322,-4.3996,1,20.75,25
3563900,,23547396,303.625,-33.125,-38.75,39.849258,-74.550415,43.099998,149.57,0.01,9,0,66.3582,49.3474,-4.3996,1,21.31,25
3565000,,23549370,303.625,-33.125,-38.75,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.3582,49.3551,-4.3996,1,21.13,25
3565000,,23551340,303.625,-33.125,-38.75,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.3775,49.378,-4.3996,1,21,25
3565000,,23553305,303.625,-33.0625,-38.6875,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.3582,49.3932,-4.3996,1,20.88,25
3565000,,23555278,303.6875,-33.125,-38.6875,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.3582,49.4161,-4.3996,1,21.31,25
3565000,,23557250,304.25,-33.0625,-38.5,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.3389,49.2406,-4.3996,1,20.94,25
3570000,,23559221,304.5625,-33.25,-38.125,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.3003,48.2641,-4.3996,1,21.19,25
3570000,,23561197,304.5,-33.375,-38.125,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.2617,47.8368,-4.3996,1,21.13,25
3570000,,23563160,304.1875,-33.1875,-38.125,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.2617,47.5774,-4.3996,1,21.19,25.06
3570600,,23565130,304,-33.125,-38.0625,39.849262,-74.550415,43.099998,149.57,0.01,9,0,66.2617,48.0276,-4.3996,1,21.31,25
3570800,,23567106,304,-33.125,-38.0625,39.849262,-74.550415,43.099998,149.57,0.01,9,0,66.1845,47.1883,-4.3996,1,21.56,25
3571000,,23569080,303.9375,-33.125,-38.125,39.849262,-74.550415,43.099998,149.57,0.02,9,0,66.2231,47.3104,-4.3996,1,21.5,25.06
3571200,,23571049,304,-33.1875,-38.0625,39.849262,-74.550415,43.099998,149.57,0.01,9,0,66.2617,48.287,-4.3996,1,21.44,25.06
3571400,,23573014,304,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,-0.02,66.2038,47.8368,-4.3996,1,21.81,25
3571600,,23574987,304,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,-0.02,66.2038,47.4782,-4.3996,1,21.56,25.06
3571800,,23576958,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,-0.02,66.2231,48.081,-4.3996,1,21.56,25.06
3572000,,23578933,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,-0.02,66.2424,48.7752,-4.3996,1,21.69,25.06
3572200,,23580900,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,-0.02,66.2424,49.1872,-4.3996,1,21.88,25.06
3572400,,23582877,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,0,66.2617,49.4314,-4.3996,1,21.56,25.06
3572600,,23584842,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,0,66.2424,49.5763,-4.3996,1,21.81,25.06
3572800,,23586818,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,0,66.2617,49.6602,-4.3996,1,21.69,25.06
3573000,,23588785,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,0,66.2617,49.7137,-4.3996,1,21.94,25.06
3573200,,23590761,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,0,66.281,49.7442,-4.3996,1,21.94,25.06
3573400,,23592729,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,0,66.281,49.7518,-4.3996,1,22.13,25.06
3573600,,23594695,304.0625,-33.1875,-38.0625,39.849262,-74.550415,43,149.57,0.01,9,0,66.281,49.7671,-4.3996,1,22.19,25.06
3573800,,23596665,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.7671,-4.3996,1,22.06,25.06
3574000,,23598642,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.281,49.7518,-4.3996,1,22.56,25.06
3574000,,23600606,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.2617,49.7442,-4.3996,1,21.94,25.06
3574200,,23602586,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.7289,-4.3996,1,22.31,25.06
3574200,,23604552,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.281,49.7213,-4.3996,1,22.31,25.06
3574600,,23606526,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.7137,-4.3996,1,22.44,25.06
3574600,,23608497,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.706,-4.3996,1,22.13,25.06
3574600,,23610467,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.706,-4.3996,1,21.94,25.06
3574600,,23612433,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.6984,-4.3996,1,22.31,25.06
3574600,,23614401,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.6831,-4.3996,1,22.31,25.06
3574600,,23616381,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.6755,-4.3996,1,22.25,25.06
3574600,,23618350,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.6526,-4.3996,1,22.38,25.06
3574600,,23620324,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.6297,-4.3996,1,22.19,25.06
3574600,,23622294,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.01,9,0,66.3003,49.6068,-4.3996,1,22.06,25.06
3580500,,23624259,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.281,49.5763,-4.3996,1,22.63,25.06
3580500,,23626232,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.3003,49.5534,-4.3996,1,22.25,25.06
3580500,,23628205,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.3003,49.5153,-4.3996,1,22.25,25.06
3580500,,23630173,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.3003,49.4924,-4.3996,1,22.44,25.06
3580500,,23632148,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.3003,49.4619,-4.3996,1,22.5,25.06
3581500,,23634117,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.3003,49.4314,-4.3996,1,22.56,25.06
3581700,,23636084,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.03,9,0,66.3003,49.4008,-4.3996,1,22.5,25.06
3581900,,23638059,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.281,49.3703,-4.3996,1,22.88,25.06
3582100,,23640028,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.3003,49.3398,-4.3996,1,22.31,25.06
3582300,,23641995,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43,149.57,0.02,9,0,66.281,49.3169,-4.3996,1,22.75,25.06
3582500,,23643968,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0.02,66.3003,49.294,-4.3996,1,22.63,25.06
3582700,,23645934,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0.02,66.3196,49.2711,-4.3996,1,22.19,25.06
3582900,,23647915,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0.02,66.281,49.2559,-4.3996,1,22.44,25.06
3583100,,23649881,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0.02,66.3003,49.2406,-4.3996,1,22.44,25.06
3583300,,23651855,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0.02,66.281,49.2254,-4.3996,1,22.31,25.06
3583500,,23653824,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.281,49.2254,-4.3996,1,22.31,25.06
3583700,,23655789,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.3003,49.2254,-4.3996,1,22.5,25.06
3583900,,23657762,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.3003,49.233,-4.3996,1,22.88,25.06
3584100,,23659734,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.281,49.233,-4.3996,1,22.5,25.06
3584300,,23661704,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.281,49.2406,-4.3996,1,22.38,25.06
3584500,,23663680,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.281,49.2483,-4.3996,1,22.44,25.06
3584700,,23665651,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.281,49.2635,-4.3996,1,22.56,25.06
3584700,,23667617,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.2617,49.2635,-4.3996,1,22.38,25.06
3584900,,23669584,304.0625,-33.1875,-38.0625,39.849258,-74.550415,43.099998,149.57,0.02,9,0,66.281,49.2788,-4.3996,1,22.44,25.06
